, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
26923,53,769,2,2,58,234,29,29,29.0,0.0,117,117,117.0,0.0,379713.9142,5201.560468,256.3333333,437.9204646,762,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,2600.780234,2600.780234,29,117,64.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,80.25,29.0,117.0,40,0,0,0,0,0,0,2,58,2,234,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
26924,53,249998,1,1,46,208,46,46,46.0,0.0,208,208,208.0,0.0,1016.008128,8.000064001,249998.0,0.0,249998,249998,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,4.000032,4.000032,46,208,100.0,93.53074361,8748.0,0,0,0,0,0,0,0,0,1,150.0,46.0,208.0,32,0,0,0,0,0,0,1,46,1,208,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26925,53,167,2,2,154,218,77,77,77.0,0.0,109,109,109.0,0.0,2227544.91,23952.09581,55.66666667,91.22134253,161,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11976.0479,11976.0479,77,109,89.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,112.25,77.0,109.0,64,0,0,0,0,0,0,2,154,2,218,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26926,22,14053469,28,39,2824,5673,640,0,100.8571429,138.9627486,976,0,145.4615385,315.0471014,604.6194004,4.767506158,212931.3485,580999.568,2240292,1,11900000,440393.5185,829539.855,2285959,1,14100000,369825.1316,730544.1098,2240292,3,0,0,0,0,940,1292,1.992390633,2.775115525,0,976,124.9558824,254.5507857,64796.1025,0,0,0,1,0,0,0,0,1,126.8208955,100.8571429,145.4615385,940,0,0,0,0,0,0,28,2824,39,5673,29200,247,19,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26927,53,24648,2,2,90,182,45,45,45.0,0.0,91,91,91.0,0.0,11035.37812,162.2849724,8216.0,14224.46727,24641,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,81.14248621,81.14248621,45,91,63.4,25.19523765,634.8,0,0,0,0,0,0,0,0,1,79.25,45.0,91.0,40,0,0,0,0,0,0,2,90,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
26928,3268,77,2,2,142,0,71,71,71.0,0.0,0,0,0.0,0.0,1844155.844,51948.05195,25.66666667,39.2598183,71,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,1,0,0,0,64,40,25974.02597,25974.02597,0,71,42.6,38.88830158,1512.3,0,1,0,0,1,0,0,0,1,53.25,71.0,0.0,64,0,0,0,0,0,0,2,142,2,0,33304,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26929,8080,72932,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4675.588219,95.97981682,12155.33333,28653.88785,70641,41,72932,24310.66667,41382.44551,72093,41,71409,35704.5,49407.67212,70641,768,0,0,0,0,92,72,54.84560961,41.13420721,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
26930,21,8454465,9,15,95,188,21,0,10.55555556,8.2023032,34,0,12.53333333,14.54975045,33.47343682,2.838736691,367585.4348,939196.5629,2948675,0,5720778,715097.25,1290033.943,2991685,1,8454371,603883.6429,1157205.872,2948675,0,0,0,0,0,296,488,1.064526259,1.774210432,0,34,11.32,12.34476947,152.3933333,0,0,0,1,0,0,0,0,1,11.79166667,10.55555556,12.53333333,296,0,0,0,0,0,0,9,95,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26931,22,11047765,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,430.2227645,4.797350414,212457.0192,573258.8973,2184214,4,9387342,469367.1,829790.1214,2232518,317,11000000,356375.2581,711185.8775,2184214,4,0,0,0,0,680,1032,1.900836957,2.896513458,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26932,53,233,2,2,74,346,37,37,37.0,0.0,173,173,173.0,0.0,1802575.107,17167.38197,77.66666667,51.38417396,137,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8583.690987,8583.690987,37,173,91.4,74.49026782,5548.8,0,0,0,0,0,0,0,0,1,114.25,37.0,173.0,64,0,0,0,0,0,0,2,74,2,346,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26933,22,11417294,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,416.2982927,4.642080689,219563.3462,595037.9544,2255247,24,9118702,455935.1,809289.8128,2182793,320,11400000,368297.1935,738514.0535,2255247,24,0,0,0,0,680,1032,1.83931499,2.802765699,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26934,53,414,2,2,86,228,43,43,43.0,0.0,114,114,114.0,0.0,758454.1063,9661.835749,138.0,237.2909606,412,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,4830.917874,4830.917874,43,114,71.4,38.88830158,1512.3,0,0,0,0,0,0,0,0,1,89.25,43.0,114.0,64,0,0,0,0,0,0,2,86,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26935,21,9965576,9,15,99,188,23,0,11.0,8.717797887,34,0,12.53333333,14.54975045,28.79913815,2.408290299,433285.913,1126939.829,3394468,3,6792790,849098.75,1570630.349,3437570,221,9965490,711820.7143,1391299.87,3394468,3,0,0,0,0,296,488,0.903108862,1.505181437,0,34,11.48,12.45364739,155.0933333,0,0,0,1,0,0,0,0,1,11.95833333,11.0,12.53333333,296,0,0,0,0,0,0,9,99,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26936,8080,1005384,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.90360698,5.967868993,201076.8,274532.1784,502652,478,1004603,502301.5,1207.031275,503155,501448,1004906,502453.0,1385.929291,503433,501473,0,0,0,0,92,60,2.983934497,2.983934497,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,1
26937,22,61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26938,21,9117555,9,15,97,188,23,0,10.77777778,8.540751984,34,0,12.53333333,14.54975045,31.25838012,2.632284642,396415.4348,1038192.358,3465911,3,5609941,701242.625,1301935.863,3096554,201,9117438,651245.5714,1282706.985,3465911,3,0,0,0,0,296,488,0.987106741,1.645177901,0,34,11.4,12.41638702,154.1666667,0,0,0,1,0,0,0,0,1,11.875,10.77777778,12.53333333,296,0,0,0,0,0,0,9,97,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26939,22,76,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26315.78947,76.0,0.0,76,76,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13157.89474,13157.89474,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26940,21,212,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,66037.73585,14150.9434,106.0,82.02438662,164,48,212,212.0,0.0,212,212,0,0.0,0.0,0,0,1,0,0,0,64,20,9433.962264,4716.981132,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26941,443,14350,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,139.3728223,14350.0,0.0,14350,14350,14350,14350.0,0.0,14350,14350,0,0.0,0.0,0,0,0,0,0,0,64,0,139.3728223,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1088,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26942,21,9102062,9,15,106,188,24,0,11.77777778,9.457507306,34,0,12.53333333,14.54975045,32.30037326,2.636765164,395741.8261,1028026.736,3103922,3,6215514,776939.25,1437008.035,3146785,3,9101947,650139.0714,1269013.801,3103922,3,0,0,0,0,296,488,0.988786936,1.647978227,0,34,11.76,12.62695529,159.44,0,0,0,1,0,0,0,0,1,12.25,11.77777778,12.53333333,296,0,0,0,0,0,0,9,106,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26943,36913,75854,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,26.36644079,75854.0,0.0,75854,75854,75854,75854.0,0.0,75854,75854,0,0.0,0.0,0,0,0,0,0,0,64,0,26.36644079,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,136,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26944,21,238,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,58823.52941,12605.04202,119.0,50.91168825,155,83,238,238.0,0.0,238,238,0,0.0,0.0,0,0,1,0,0,0,64,20,8403.361345,4201.680672,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26945,80,46111597,8,8,471,350,467,0,58.875,164.9081454,350,0,43.75,123.7436867,17.80463166,0.346984296,3074106.467,4572223.83,10000000,182,40200000,5740054.286,5318131.913,10000000,15428,46100000,6585193.0,4709830.47,10000000,4184,0,0,0,0,172,220,0.173492148,0.173492148,0,467,48.29411765,137.1458005,18808.97059,0,0,0,1,0,0,0,0,1,51.3125,58.875,43.75,172,0,0,0,0,0,0,8,471,8,350,8192,30,5,20,52452.25,74696.53355,164497,15007,9992642.75,27382.72222,10000000,9953061,0
26946,59404,56,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,53571.42857,28.0,35.35533906,53,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,35714.28571,17857.14286,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26947,22,14670828,29,38,2136,3065,640,0,73.65517241,124.6596154,976,0,80.65789474,202.5203729,354.5130513,4.566886068,222285.2727,544416.0496,2164919,1,12900000,461707.1071,1086115.309,4833909,1,14700000,396506.1081,681376.6214,2164919,24,0,0,0,0,984,1248,1.97671188,2.590174188,0,976,76.48529412,171.0110839,29244.79083,0,0,0,1,0,0,0,0,1,77.62686567,73.65517241,80.65789474,984,0,0,0,0,0,0,29,2136,38,3065,29200,247,18,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26948,22,15273515,31,40,2216,3065,640,0,71.48387097,121.3776121,976,0,76.625,198.0609447,345.7619284,4.648569763,218193.0714,550326.3531,2162436,1,13200000,439761.3667,1079927.442,5025812,1,15300000,391625.4103,693187.6575,2162436,4,0,0,0,0,1048,1324,2.02965722,2.618912542,0,976,73.34722222,166.9017726,27856.20168,0,0,0,1,0,0,0,0,1,74.38028169,71.48387097,76.625,1048,0,0,0,0,0,0,31,2216,40,3065,29200,257,19,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26949,8080,237788,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,1429.845072,29.43798678,39631.33333,95806.166,235193,50,237788,79262.66667,136375.8735,236735,50,235794,117897.0,165881.594,235193,601,0,0,0,0,92,72,16.82170673,12.61628005,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
26950,22,2244,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1782.531194,748.0,903.4090989,1754,6,490,490.0,0.0,490,490,2238,2238.0,0.0,2238,2238,0,0,0,0,72,72,891.2655971,891.2655971,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,72,0,0,0,0,0,0,2,0,2,0,29200,227,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26951,53474,2,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,15500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,290,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26952,443,114790757,24,41,16113,26325,2773,0,671.375,1187.851653,2268,0,642.0731707,718.5221775,369.6987554,0.566247681,1793605.578,3647995.796,10100000,1,115000000,4988247.043,4678015.348,10100000,167,115000000,2868234.975,4326384.612,10100000,1,1,0,0,0,480,928,0.209076067,0.357171614,0,2773,682.3181818,935.0557558,874329.2664,0,1,0,0,1,0,0,0,1,692.8153846,671.375,642.0731707,480,0,0,0,0,0,0,24,16113,41,26325,256,3045,14,20,788093.1818,1250980.283,3030065,60909,9641877.909,830022.1104,10100000,7909159,0
26953,21,243,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,57613.16872,12345.67901,121.5,19.09188309,135,108,243,243.0,0.0,243,243,0,0.0,0.0,0,0,1,0,0,0,64,20,8230.452675,4115.226337,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26954,8080,996851,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05686106,6.018953685,199370.2,272333.6784,498820,382,996445,498222.5,1385.222184,499202,497243,996179,498089.5,1607.253714,499226,496953,0,0,0,0,92,60,3.009476843,3.009476843,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,1
26955,22,12010385,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,395.7408526,4.412847715,230968.9423,620916.979,2207797,31,9762029,488101.45,856909.1759,2051683,588,12000000,387428.5484,769975.9619,2207797,31,0,0,0,0,680,1032,1.74848683,2.664360884,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26956,21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26957,22,168,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11904.7619,168.0,0.0,168,168,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5952.380952,5952.380952,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26958,54156,2,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,38500000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,96,0,1500000.0,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,96,0,0,0,0,0,0,3,77,0,0,141,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26959,21,9342986,9,15,117,188,28,0,13.0,11.06797181,34,0,12.53333333,14.54975045,32.6448097,2.568771911,406216.7826,1056945.987,3370201,3,5930419,741302.375,1370714.392,2999651,60,9342894,667349.5714,1304945.217,3370201,3,0,0,0,0,296,488,0.963289467,1.605482444,0,34,12.2,13.07032262,170.8333333,0,0,0,1,0,0,0,0,1,12.70833333,13.0,12.53333333,296,0,0,0,0,0,0,9,117,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26960,80,50383,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.69592918,50383.0,0.0,50383,50383,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.84796459,19.84796459,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,251,112,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26961,53,220,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1818181.818,18181.81818,73.33333333,119.223879,211,4,4,4.0,0.0,4,4,5,5.0,0.0,5,5,0,0,0,0,40,40,9090.909091,9090.909091,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
26962,8080,1025272,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.55631676,5.852105588,205054.4,279869.5372,514227,535,1024493,512246.5,3557.454216,514762,509731,1024573,512286.5,3845.953783,515006,509567,0,0,0,0,92,60,2.926052794,2.926052794,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,1
26963,53,30291,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,3367.336833,66.02621241,30291.0,0.0,30291,30291,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.0131062,33.0131062,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,20,0,0,0,0,0,0,1,43,1,59,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
26964,21,9567337,9,15,105,188,24,0,11.66666667,9.513148795,34,0,12.53333333,14.54975045,30.62503181,2.508535029,415971.1739,1086121.343,3532836,3,6700809,837601.125,1553849.879,3573680,4,9567217,683372.6429,1341480.857,3532836,3,0,0,0,0,296,488,0.940700636,1.567834393,0,34,11.72,12.64093878,159.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26965,53,33040,2,2,66,222,33,33,33.0,0.0,111,111,111.0,0.0,8716.707022,121.0653753,11013.33333,19029.76685,32987,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,40,40,60.53268765,60.53268765,33,111,64.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,80.25,33.0,111.0,40,0,0,0,0,0,0,2,66,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
26966,21,244,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,57377.04918,12295.08197,122.0,96.16652224,190,54,244,244.0,0.0,244,244,0,0.0,0.0,0,0,1,0,0,0,64,20,8196.721311,4098.360656,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26967,53,239,2,2,96,180,48,48,48.0,0.0,90,90,90.0,0.0,1154811.715,16736.40167,79.66666667,53.11622477,141,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,8368.200837,8368.200837,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81.0,48.0,90.0,64,0,0,0,0,0,0,2,96,2,180,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
26968,22,77,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12987.01299,12987.01299,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26969,8080,71634,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4760.30935,97.71896027,11939.0,28347.24928,69800,50,71634,23878.0,40825.25277,71018,50,70392,35196.0,48937.44611,69800,592,0,0,0,0,92,72,55.83940587,41.8795544,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
26970,52633,4,2,0,280,0,274,6,140.0,189.5046174,0,0,0.0,0.0,70000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,274,184.6666667,154.7298721,23941.33333,0,1,0,0,1,0,0,0,0,277.0,140.0,0.0,40,0,0,0,0,0,0,2,280,0,0,60,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
26971,443,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,40,0,0,0,0,0,0,2,31,0,0,16425,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
26972,22,45,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,22222.22222,22222.22222,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2
26973,6030,314,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,38216.56051,6369.426752,314.0,0.0,314,314,314,314.0,0.0,314,314,0,0.0,0.0,0,0,0,0,0,0,40,0,6369.426752,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
26974,21,9183799,9,15,105,188,27,0,11.66666667,9.669539803,34,0,12.53333333,14.54975045,31.90400835,2.613297612,399295.6087,1039440.449,3273581,3,6383129,797891.125,1477105.647,3314230,3,9183645,655974.6429,1283401.82,3273581,3,0,0,0,0,296,488,0.979986605,1.633311008,0,34,11.72,12.68043112,160.7933333,0,0,0,1,0,0,0,0,1,12.20833333,11.66666667,12.53333333,296,0,0,0,0,0,0,9,105,15,188,29200,227,6,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26975,21,242,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,57851.23967,12396.69421,121.0,66.46803743,168,74,242,242.0,0.0,242,242,0,0.0,0.0,0,0,1,0,0,0,64,20,8264.46281,4132.231405,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26976,21,275,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,50909.09091,10909.09091,137.5,118.0868325,221,54,275,275.0,0.0,275,275,0,0.0,0.0,0,0,1,0,0,0,64,20,7272.727273,3636.363636,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,64,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
26977,443,60939288,17,13,936,3694,633,0,55.05882353,157.3926104,1504,0,284.1538462,558.8841332,75.97725789,0.492293248,2101354.759,4116669.803,10000000,1,60900000,3808705.5,5003735.081,10100000,1,60900000,5074031.333,5219833.23,10100000,224,0,0,0,0,552,424,0.278966174,0.213327074,0,1504,149.3548387,389.6264492,151808.7699,0,0,0,1,0,0,0,0,0,154.3333333,55.05882353,284.1538462,552,0,0,0,0,0,0,17,936,13,3694,29200,66,3,32,87061.0,89605.85,269968,50258,10000000.0,14325.31436,10000000,9996400,0
